id,ime_barke,tip_barke,cena,dolzina,sirina,letnik,st_kabin,st_ur,drzava
727,AZIMUT 46 FLY,Flybridge,,14.9,4.45,2003,3,930,Italy
728,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
73,Fairline Phantom 40,Flybridge,219000,12.1,3.95,2006,2,750,Italy
730,MONTEREY CR 270,Motor Yacht,65000,8.8,2.6,2006,1,400,Italy
731,Idea Marine Idea 80,Cabin Cruiser,110000,8.0,2.55,2022,1,36,Italy
732,Europe Marine Viper 243,Cabin Cruiser,65000,7.25,2.55,2015,1,170,Italy
733,Manò Marine Mano’ Marine 24.5,Cabin Cruiser,55000,,,2008,2,,Italy
734,Idea Marine Idea 80 WA,Deck Boat,112000,8.0,,2022,,46,Italy
735,Space 360 Fly,Flybridge,98000,11.9,3.82,2007,2,400,Italy
736,Calafuria 25' Big Game,Motor Yacht,60000,7.39,2.85,2007,1,1500,Italy
737,ARS Mare RS 31 Sport Fish.,Motor Yacht,44000,9.49,3.49,1987,2,1400,Italy
738,Tripesce SOLENT 21,Cabin Cruiser,27000,6.46,2.37,1974,1,,Italy
739,Dalla Pietà DP 50 HT,Motor Yacht,365000,15.73,4.29,2008,3,1000,Italy
74,Raffaelli AMC 22,Flybridge,345000,22.8,5.45,1997,,1780,
740,Fiart Mare 40 Genius,Motor Yacht,110000,14.0,4.0,2000,2,1000,Italy
741,Atlantis 39,Cabin Cruiser,170000,12.0,3.5,2006,2,1040,Italy
742,Airon Marine 345,Motor Yacht,140000,9.95,3.2,2012,2,465,Italy
743,Jeanneau Cap Camarat 10.5 WA serie 2,Center Console,245000,9.95,3.25,2021,2,190,Italy
744,BMA X277,Superyacht,135000,8.1,2.55,2023,2,20,Italy
745,Cranchi ZAFFIRO 34,Motor Yacht,115000,10.34,3.5,2006,2,700,Italy
747,Sanlorenzo SD112,Superyacht,8900000,34.1,7.66,2018,5,1400,Italy
748,Crownline 268 CR,Cabin Cruiser,33000,8.13,2.59,1999,1,189,Italy
749,Salpa LAVER 32.5,Motor Yacht,80000,9.38,3.35,2002,2,1100,Italy
75,Cayman Yachts F520,Flybridge,,15.93,4.4,2023,3,,Italy
750,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
751,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
752,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
753,Sea Ray 370 SUNDANCER,Motor Yacht,95000,11.43,3.84,1997,2,900,Italy
754,Azimut 60 Flybridge,Flybridge,1890000,18.36,4.95,2020,3,102,
755,Maiora 24 S,Flybridge,1380000,24.0,5.9,2002,4,3415,
756,Ferretti 592,Flybridge,729000,17.86,5.25,2008,3,1377,Italy
757,Pershing 54',Motor Yacht,,17.73,4.7,1997,3,1580,Italy
758,VZ VZ 64,Flybridge,,19.63,5.25,2006,4,650,Italy
759,Alpa C.N. 42 Fly,Flybridge,145000,13.32,4.04,2001,2,1200,Italy
76,Cayman Yachts F600,Flybridge,,18.56,4.83,2023,3,,Italy
763,Azimut S6,Motor Yacht,1350000,18.0,4.75,2019,3,440,Italy
765,Cantiere FM Rover 33,Cabin Cruiser,,9.8,3.7,1992,2,1150,Italy
766,Riva Saint Tropez,Motor Yacht,70000,9.52,2.58,1978,1,,Italy
767,Bruno Abbate Primatist G 46 Pininfarina,Hardtop,,14.1,4.47,2007,3,,Italy
768,Cigarette 35,Sport Boat,135000,11.0,2.44,2001,1,420,Italy
77,Cayman Yachts F920,Flybridge,,27.0,6.6,2023,4,,Italy
771,Riva Aquariva Super,Classic Power Boat,,9.92,2.8,2017,1,220,Italy
772,Azimut 62,Flybridge,,19.7,5.06,2006,3,530,Italy
773,Crownline 315 sr,Offshore Boat,72000,9.9,3.0,2007,2,650,Italy
774,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
775,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
776,Riva 34 SUMMERTIME,Flybridge,38000,10.43,3.43,1974,1,,Italy
777,Riva Olympic,Classic Power Boat,85000,6.55,2.25,1970,,379,Italy
778,Princess 60,Flybridge,290000,18.36,4.83,1995,3,1550,Italy
779,Prestige Yachts 520,Hardtop,,14.5,4.5,2023,3,46,Italy
78,Cayman Yachts S750,Hardtop,,23.03,5.64,2023,3,,Italy
780,Innovazioni e Progetti Mira 37 Open,Motor Yacht,125000,11.63,3.7,2004,2,950,Italy
781,Gozzo Genovese,Sloep,30000,6.95,2.4,1997,,,Italy
782,Ferretti 46 FLY,Flybridge,,14.1,4.6,2000,3,10,Italy
784,Cayman 43 w.a.,Motor Yacht,200000,13.9,4.25,2008,2,690,Italy
785,Cranchi MEDITERRANEE 50,Motor Yacht,205000,14.99,4.33,2003,3,1220,Italy
786,Cayman 58 WA,Motor Yacht,,17.6,4.8,2004,3,1130,Italy
787,Fairline Targa 48 GT,Motor Yacht,,15.64,4.32,2019,3,455,Italy
788,Cayman 60 HT,Hardtop,,19.5,5.05,2010,3,1000,Italy
789,Cantieri Estensi 500 GOLDSTAR,Flybridge,,14.85,4.5,2009,3,900,Italy
79,Cayman Yachts S640,Hardtop,,19.87,5.05,2023,3,,Italy
790,Pershing 76,Hardtop,,23.5,6.0,2006,4,1820,Italy
791,Fipa MAIORA 24,Flybridge,,24.0,5.9,2001,4,1700,Italy
792,Atlantis 55,Motor Yacht,,16.7,4.65,2010,3,550,Italy
793,Ferretti 680,Flybridge,,21.2,5.63,2005,4,405,Italy
794,Itama 54,Motor Yacht,250000,15.7,5.0,1993,3,500,Italy
795,Manò Marine 26.50,Classic Power Boat,42000,8.5,2.95,2007,1,,Italy
796,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
797,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
8,Dellapasqua DC 10,Flybridge,53000,10.86,3.6,1987,2,,Italy
801,Baia 48 FLASH,Classic Power Boat,315000,14.7,4.14,2001,,650,Italy
802,Elan 42,Motor Yacht,250000,13.0,,2007,3,10,Italy
803,Jeanneau CAP CAMARAT 10.5,Classic Power Boat,185000,9.36,3.21,2017,,240,Italy
804,Bayliner 3388,Flybridge,75000,11.8,3.51,2000,2,600,Italy
805,Alpa 36 Fly,Flybridge,120000,11.5,3.7,2004,2,1000,Italy
806,ONDA AZZURRA,Motor Yacht,49000,9.36,3.51,1991,2,,
807,Pershing 50.1,Hardtop,600000,15.23,4.38,2011,3,530,Italy
808,Pershing 5X,Hardtop,1080000,15.37,4.38,2017,2,418,Italy
809,Sunseeker Portofino 47,Hardtop,305000,14.96,4.27,2007,2,480,Italy
81,Mingolla Brava 18,Center Console,15300,5.6,2.15,2024,,,Italy
810,Draco 3000 Sunbridge,Flybridge,29900,9.1,3.14,1986,2,700,Italy
814,Cantieri del Sole Apollo 33 S.L.,Flybridge,30000,11.3,3.5,1974,2,1000,Italy
815,Fairline TARGA 31,Motor Yacht,65000,9.41,3.31,1998,2,800,Italy
816,Posillipo-Rizzardi TECHNEMA 65,Flybridge,,19.5,5.6,2006,3,1400,Italy
817,Fipa Maiora 20,Flybridge,390000,20.8,5.6,1998,4,2400,Italy
818,Rinker Captiva 232,Sport Boat,16900,7.03,2.45,1996,1,,Italy
82,Cantieri Schiavone CS 75,Superyacht,2600000,23.4,6.5,2020,,70,Italy
820,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
821,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
822,Fiart Mare 35genius,Cabin Cruiser,69000,10.6,3.4,1993,3,20,Italy
824,Bavaria 33 sport,Cabin Cruiser,115000,9.97,3.45,2010,2,250,Italy
825,Portofino Marine 37 FLY,Flybridge,190000,9.94,3.85,2011,2,585,Italy
828,Sanlorenzo 102 Asymmetric,Superyacht,9500000,31.1,7.1,2019,5,950,
829,Azimut 68S,Hardtop,689000,20.17,5.2,2006,3,10,
83,Marine International Exclusiv 39,Motor Yacht,280000,12.1,3.86,2006,2,100,Italy
830,Monte Carlo Yachts MCY 105 Fly,Superyacht,,31.57,7.15,2017,5,1165,
831,Azimut AZ 42 FLY,Flybridge,170000,12.99,4.16,2000,3,750,Italy
832,Cranchi Endurance 39,Motor Yacht,109000,11.95,3.5,2002,1,680,Italy
833,Baumarine Lobster 40,Hardtop,258000,10.6,3.5,2014,2,180,Italy
834,Monterey Boats 270 Cruiser,Sport Boat,58000,8.8,2.6,2005,1,300,Italy
835,Cranchi E 30 Endurance,Motor Yacht,189000,9.85,2.95,2021,1,116,Italy
836,Mahagony Boat (C.G. Petterson Design),Classic Power Boat,25000,6.0,1.7,2009,,60,Italy
837,Princess S78,Superyacht,,23.83,5.76,2019,4,130,
838,Princess 65 Fly,Flybridge,355000,20.7,5.03,1999,4,,Italy
839,Bani BANI 11.00 CABINATO,Motor Yacht,95000,9.95,3.6,2006,2,600,Italy
84,Gavazzi Luciano Nostromo 25 cabinato,Pilothouse,59000,7.49,2.8,1996,1,2000,Italy
840,Boston Whaler 23 CONQUEST,Fishing Boat,47000,6.9,2.59,1998,1,800,Italy
841,Macan Boats 28 CRUISER,Deck Boat,,8.5,2.5,2023,1,1,
842,Giomarine Summer 25,Hardtop,50000,8.0,3.1,2006,2,60,Italy
844,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
846,Azimut AZ 39,Flybridge,148000,11.99,4.06,1999,2,1060,Italy
847,Cary marine 49,Sport Boat,95000,14.85,4.5,1976,1,750,Italy
848,Azimut 39,Cabin Cruiser,198000,11.99,4.02,2003,2,,Slovenia
849,Gobbi 31 Sport,Motor Yacht,54000,9.44,3.55,,2,,Italy
85,Catarsi CALAFURIA 41,Flybridge,200000,13.15,4.5,1981,3,2000,Italy
850,Formula 303 - SR1,Motor Yacht,49900,9.0,2.5,1993,1,230,Italy
852,Ilver JUNIOR 22,Sport Boat,19000,6.48,2.42,1992,,,Italy
854,Diano 20,Superyacht,590000,22.2,5.95,1999,4,1650,Italy
855,Sanlorenzo 72,Superyacht,750000,22.78,5.68,2004,3,940,Italy
856,Fairline TARGA 43,Motor Yacht,145000,13.28,3.8,1999,2,850,Italy
857,Sciallino 34' Fly,Flybridge,130000,9.97,3.46,2001,2,760,Italy
858,Lema Gold II,Cabin Cruiser,35000,7.48,2.8,2005,2,,Italy
859,Teorema 6 metri,Center Console,19000,6.0,2.3,2023,,,Italy
86,Center Craft CORVETTE 37,Flybridge,49000,11.27,3.7,1982,2,1970,Italy
860,Marinello Eden 18 New Evoluzione,Center Console,17622,5.3,2.35,2023,,,Italy
861,Sea Ray Weekender 235,Sport Boat,39500,7.2,,2013,1,95,Italy
862,Cantieri Nautici Solcio Super Tempest,Bowrider,17000,5.6,,1972,,,Italy
864,Bénéteau ANTARES 12 FLY CRUISING,Flybridge,175000,11.96,3.99,2009,2,690,Italy
865,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
866,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
868,Bénéteau ANTARES 12 FLY CRUISING,Flybridge,175000,11.96,3.99,2009,2,690,Italy
869,Conam 60 WIDE BODY,Flybridge,300000,18.45,4.3,2004,3,,Italy
87,Marine Project WALKAROUND 27,Fishing Boat,43000,8.1,2.5,1992,1,30,Italy
870,Staver Blizzard 40,Motor Yacht,,11.55,3.55,1988,2,483,Italy
871,Riva AQUARAMA SPECIAL,Classic Power Boat,750000,7.8,2.6,1985,,269,Italy
872,Cantieri di Pisa AKHIR 85,Motor Yacht,1390000,23.98,6.15,2007,4,1280,Italy
873,Ferretti 39 FLY,Flybridge,98000,12.0,3.94,1991,3,,Italy
874,Conam 52,Hardtop,180000,16.0,,2001,3,800,Italy
875,Fairline 46 Phantom,Flybridge,260000,14.59,4.32,2001,3,1000,Italy
876,Cantieri del garda Roar,Motor Yacht,33000,11.5,,1978,2,1600,Italy
877,Jeanneau Cap Camarat WA 9.0,Deck Boat,168000,9.2,2.98,2022,,180,Italy
878,Cranchi Zaffiro 28,Cabin Cruiser,65000,8.95,2.94,2009,2,,Italy
88,Sagemar SAGENE 140,Flybridge,230000,13.8,4.1,2001,3,120,Italy
880,Princess V65,Hardtop,,19.25,5.03,2007,3,,Italy
881,Absolute 73 Navetta,Superyacht,3100000,22.35,5.6,2018,5,520,Italy
882,VZ VZ 56,Flybridge,400000,17.5,4.7,2006,3,1470,Italy
883,Fjord 40 Open,Motor Yacht,270000,11.99,3.99,2008,2,1490,Italy
884,Royal Yacht Group Harpoon 255 Walkaround,Center Console,35000,7.45,2.55,2002,1,1300,Italy
885,Hatteras 32,Fishing Boat,48000,9.7,3.6,1984,1,20,Italy
886,Gagliotta GAGLIARDO 37,Motor Yacht,110000,10.3,3.5,2008,2,760,Italy
888,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
889,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
89,Performance Marine 907 Performance,Sport Boat,33000,8.98,2.64,1992,,698,Italy
890,TUR Marine FAETON 630,Fishing Boat,17500,7.2,2.5,2000,1,277,Italy
891,Bavaria 38,Cabin Cruiser,128000,11.8,3.99,2006,2,930,Italy
892,Sealine C330,Hardtop,260000,10.31,3.5,2016,2,340,Italy
895,Azimut 40 Fly,Flybridge,125000,12.75,4.05,1997,2,1300,Italy
896,Teorema 6 METRI,Center Console,24800,6.0,2.3,2023,,,Italy
897,Atlantis 39 SPORT,Classic Power Boat,150000,11.25,3.85,2007,2,480,Italy
898,Sessa OYSTER 42,Motor Yacht,,12.9,3.8,2004,2,,Italy
899,Monte Carlo Yachts MCY 65 Fly,Flybridge,1390000,19.82,5.21,2014,4,980,Italy
9,Bruno Abbate Primatist 34,Sport Boat,45000,10.03,2.58,1990,1,260,Italy
90,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
900,Overmarine Mangusta 92,Superyacht,1495000,28.27,6.68,2006,4,2900,
901,Sunseeker 80 SPORT YACHT,Superyacht,2290000,24.72,6.09,2014,4,1230,Italy
902,Azimut Grande 116,Superyacht,3390000,35.5,7.65,2007,5,5820,
903,Camper & Nicholson 40 mt steel/aluminium,Superyacht,2150000,39.43,7.32,1974,4,250,Italy
904,Toy Marine TOY 68,Flybridge,1250000,20.46,5.3,2010,3,1520,
905,Azimut Magellano 25 Metri,Superyacht,5490000,25.22,6.35,2023,4,450,
906,Viking Yachts 43' Convertible,Flybridge,119000,13.1,4.7,1994,2,1246,Italy
907,Primatist G 50 AERO TOP,Hardtop,249000,15.2,4.5,2005,3,820,Italy
91,Sealine SC 35 ht,Hardtop,183000,10.5,3.75,2008,2,530,Italy
910,Cranchi ENDURANCE 41,Sport Boat,139000,11.93,3.5,2006,2,505,Italy
911,Crownline 315 sr,Offshore Boat,72000,9.9,3.0,2007,2,650,Italy
912,Quicksilver 755 Sundeck,Cabin Cruiser,65000,7.23,2.55,2021,1,70,Italy
913,Chris Craft CORSAIR 25,Center Console,79000,7.62,2.59,2004,,350,Italy
914,Regal Marine COMMODORE 2665,Sport Boat,44900,7.8,2.6,2002,1,318,Italy
915,Colombo ALIANTE 32,Center Console,,9.91,2.77,1996,1,320,Italy
916,FIM REGINA 440 #2,Hardtop,652000,13.6,4.0,2023,1,,Italy
917,Blu Martin SUN TOP 13.50,Motor Yacht,169000,13.5,4.05,2005,3,1520,Italy
918,OF.MA.RE VEGLIATURA 700,Pilothouse,20000,7.13,2.62,1985,,400,
919,Sciallino 33 FLY,Flybridge,138000,9.2,3.3,1997,2,1179,Italy
920,Fairline TARGA 43,Motor Yacht,,13.2,3.8,2001,2,1135,Italy
921,Monterey 302 Cruiser,Motor Yacht,50000,9.1,3.2,2003,2,1200,Italy
922,Chaparral 270 Signature,Motor Yacht,38000,8.5,2.6,2004,1,580,Italy
925,Azimut Atlantis 43,Motor Yacht,490000,13.86,4.25,2018,2,278,Italy
926,Permare AMER F 100,Flybridge,5990000,29.6,7.0,2020,5,703,Italy
927,Four Winns Vista 238,Sport Boat,27900,7.11,2.44,1999,1,850,Italy
928,Colombo 38 ATLANTIC,Motor Yacht,98000,11.27,3.0,1999,1,786,Italy
929,Sessa OYSTER 22,Sport Boat,20000,6.77,2.49,1998,1,400,Italy
93,Cantieri Navali die Senigallia,Motor Yacht,450000,23.9,5.6,2003,4,1100,Italy
930,Colombo Sport Fisherman 31,Flybridge,105000,9.19,2.96,1987,1,50,Italy
931,Bénéteau OMBRINE 1001,Motor Yacht,70000,9.98,3.2,2004,1,580,Italy
932,Permare AMER F 100,Flybridge,5990000,29.6,7.0,2020,5,703,Italy
933,AZIMUT 46 FLY,Flybridge,,14.9,4.45,2003,3,930,Italy
934,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
935,Quicksilver 755 Sundeck,Cabin Cruiser,65000,7.23,2.55,2021,1,70,Italy
936,Bénéteau Antares 10.80,Flybridge,90000,9.98,3.49,2005,2,1200,Italy
937,Bayliner 245,Motor Yacht,45000,7.65,2.59,2008,1,408,Italy
938,Riva 85 OPERA Super,Superyacht,2490000,26.02,6.2,2008,4,2215,Italy
939,Azimut 86S 86 S,Superyacht,995000,26.49,5.83,2006,4,2670,Italy
94,Pursuit 3070 (OS 305 ) Offshore,Motor Yacht,120000,9.17,3.2,2004,1,320,Italy
940,Riva 85 Opera,Superyacht,1690000,26.02,6.2,2004,3,1090,Italy
941,Apreamare Gozzo 35,Motor Yacht,465000,11.2,3.7,2022,2,50,
942,Riva 85 Opera,Superyacht,1320000,26.02,6.2,2006,4,2500,Italy
943,Tecnomar VELVET 83,Hardtop,1090000,23.95,6.0,2006,3,1515,Italy
944,Uniesse 54 Sport,Hardtop,420000,16.2,4.45,2005,3,835,
945,Azimut 86S,Superyacht,995000,26.49,5.83,2006,4,2670,Italy
946,Permare AMER 94,Superyacht,3290000,28.8,6.3,2016,4,1000,Italy
947,Uniesse 75 HT,Superyacht,950000,23.96,5.7,2007,4,2685,Italy
948,Italcraft 105 Maxidrago,Superyacht,4150000,31.0,7.9,2023,4,,Italy
95,Saver 750 cabin,Sport Boat,56000,7.75,2.55,2023,1,,Italy
950,Princess S 72,Motor Yacht,2100000,22.57,5.38,2016,3,573,Italy
951,Sessa C38,Hardtop,240000,11.7,3.75,2010,2,600,Italy
952,Jeanneau Prestige 630,Flybridge,1400000,16.83,5.15,2018,3,390,Italy
953,Azimut AZ 37,Flybridge,75000,11.44,3.96,1991,2,1335,Italy
954,Bavaria 37 Sport,Motor Yacht,127000,11.77,3.99,2008,2,850,Italy
955,Bénéteau flyer 6.6 sun deck,Cabin Cruiser,43000,6.8,2.52,2017,1,370,Italy
956,Cantieri Navali Liguri NUOVA NAUTICA LIGURE 43,Hardtop,109000,13.0,3.6,2007,2,400,Italy
957,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
958,Crownline 315 sr,Offshore Boat,72000,9.9,3.0,2007,2,650,Italy
96,Saver 870 WA,Sport Boat,130000,9.0,2.72,2024,1,,Italy
960,Cranchi MEDITERRANEE 47,Motor Yacht,220000,14.19,4.1,2006,2,600,Italy
962,Colombo ANTIBES 27,Sport Boat,36000,8.1,2.5,1983,,300,Italy
963,Ilver 27 SIMBA,Sport Boat,29500,7.97,2.8,1983,1,450,Italy
965,Sealine SC 39,Hardtop,,11.27,3.71,2005,2,650,Italy
966,Sanlorenzo SL 106 Asymmetric,Superyacht,9600000,32.28,7.06,2022,7,95,Italy
967,Cantieri Estensi 360 GOLDSTAR,Motor Yacht,,9.95,3.8,2006,2,675,Italy
968,Hatteras 64 Convertible,Flybridge,750000,19.46,5.94,2007,4,2654,Italy
969,Cabo 36 Express,Fishing Boat,260000,10.97,4.32,2009,1,1010,Italy
97,Bertram Yacht 37' Convertible,Flybridge,120000,11.51,4.05,1987,2,350,Italy
972,Jeanneau Leader 805,Sport Boat,40000,7.49,2.95,2000,2,350,Italy
973,Dellapasqua DC10S,Flybridge,115000,11.3,3.5,2005,2,778,Italy
975,Ilver 30 SPORT,Sport Boat,35000,9.03,3.1,1981,,100,Italy
976,Sealine 328 Sportbridge,Cabin Cruiser,39900,10.35,3.54,1991,2,850,Italy
977,Jeanneau Cap Camarat 5.5 CC,Center Console,23500,5.5,2.3,,,,Italy
978,AZIMUT 46 FLY,Flybridge,,14.9,4.45,2003,3,930,Italy
98,Luhrs 400 CONV.,Flybridge,,11.5,4.54,2000,2,1900,Italy
980,Azimut ATLANTIS 43,Hardtop,460000,13.9,4.25,2016,2,260,Italy
981,Jeanneau Cap Camarat 5.5 CC,Center Console,23500,5.5,2.3,,,,Italy
982,Gelex G500,Fishing Boat,18000,5.15,2.05,2023,,,Italy
983,Gelex G440,Fishing Boat,11400,4.5,1.75,2023,,,Italy
984,Gelex G390,Fishing Boat,8000,3.9,1.64,2023,,,Italy
985,Guy Couach 1050 Fly,Flybridge,45000,9.8,3.65,1986,1,,Italy
986,Scand Dynamic 7100 V8,Classic Power Boat,18990,7.1,2.5,1987,,200,Italy
987,Marchi 65 Fly,Flybridge,360000,19.5,,2001,,,Italy
99,Manò Marine MANO' 32.50 HT,Motor Yacht,85000,9.92,3.2,2011,2,260,Italy
994,Four Winns Vista 288,Sport Boat,45000,8.31,2.95,2008,2,400,Italy
995,Ilver Galaxi 28,Sport Boat,35000,8.6,3.05,1995,1,645,Italy
996,FIM REGINA 340 - FUORIBORDO YAMAHA #16,Motor Yacht,340000,9.98,3.0,2023,1,,Italy
998,Pilotina Portofino,Motor Yacht,30000,10.42,3.19,1973,1,1300,Italy
999,Performance 1501,Offshore Boat,1390000,14.8,3.7,2022,2,55,Italy
